Smh îRT @ENewsNow VIDEO : Kat Von D Engaged to Jesse James ? http://eonli.ne/b0b1Fe,"['Von', 'James', 'Jesse', 'Kat', 'Engaged']"
@chyeahJENNA nerp ! Wish I could,"['nerp', 'Wish']"
"Deputy pulls over FL man , naked teen in backseat ... http://ulive4.com/news #fl #florida #oops #dumb #sex #dui #traffic #news #police","['backseat', 'Deputy', 'man', 'naked', 'teen', 'pulls']"
Bwaahaha that is classic . Scoreboard ! Ended your season . You got rolled by the team that lost to isu @CamaroMikeB : @BigRedinTejas Husker fan,"['Husker', 'classic', 'Scoreboard', 'Ended', 'season', 'rolled']"
"hotels.com Weekly Last Minute Deal ! Boston from $188 ! Travel by October 31 , 2010 http://goo.gl/fb/GnbV3","['Last', 'hotels.com', 'Minute', 'Weekly', '$188', 'Deal', 'Boston']"
Check this video out -- Travie McCoy : Billionaire ft . Bruno Mars ( Audio ) http://t.co/FLz1iXb via @youtube,"['Bruno', 'Mars', 'Travie', 'Check', 'video', 'Billionaire', 'McCoy']"
"@xMSxJAZZEExTGOD lol , no , we good",['good']
#HarryPotter Marathon while I write my papers .,"['Marathon', 'write', 'papers', '#HarryPotter']"
"@Luigidiestoo Lol , thanks . Why you say that though ? Haha !!","['thanks', '@Luigidiestoo']"
It weighs too much this time . My hands are broken . She'll disappear this time .,"['broken', 'weighs', 'disappear', 'time']"
Also fun : setting a landspeed record for illness-induced weight loss . Blech .,"['loss', 'record', 'landspeed', 'weight', 'illness-induced']"
The Onion weighs in on the Wisconsin Senate race http://slate.me/aKm9Cf via @pkafka,"['Senate', 'race', 'Onion', 'Wisconsin']"
RT @ayy_yoHONEY : . #walesaid dt @its_a_hair_flip should go DOWNTOWN ! Lol !!.. #jammy --> LMAO !! Man BIANCA !!!,['Man']
"RT @ihatequotes : When life gives you a hundred reasons to cry , stay strong ! Show life that you have a thousand reasons to smile . -Unknown","['hundred', 'strong', 'reasons', 'cry', 'life', 'thousand', 'smile', 'stay']"
RT @SliMMGoon A Womans #Love will never die/ Lmbo !!!,"['die/', '#Love', 'Womans', 'Lmbo']"
@MsTara10 hey lady ... It sure is .,"['@MsTara10', 'lady']"
"@stafinois Ridiculous , isn't it ? Seems the X-mas displays get earlier every year !","['Ridiculous', 'X-mas', 'year', '@stafinois', 'displays']"
"Gripping his umbrella like a club , he cautiously walked home , unaware of what stalked ahead ...","['Gripping', 'walked', 'umbrella', 'stalked', 'cautiously', 'home']"
"RT @PayPalx #xinnovate pays the cost of developer breakfast back to feed 100,000 children through WeFeedback","['feed', 'cost', 'children', 'WeFeedback', '#xinnovate', 'developer', 'to', 'breakfast', 'pays']"
I just love a good #belt session .,"['love', '#belt', 'session', 'good']"
Motion Sickness : Iâve just spent 26 of the last 40 hours on the road . My body still feels like Iâm driving 75mph . ... http://bit.ly/bXwCb8,"['Motion', 'hours', 'Sickness', 'like', 'spent', 'body', 'road']"
i feel like_________ .... yeah that,"['that', 'feel', 'i']"
Let me find out shannon brown been working on his jumpshot lmfao #TheLakeShow,"['shannon', '#TheLakeShow', 'find', 'working', 'brown', 'jumpshot']"
"I'm following just about anyone who follows me , but if you DM me afterward trying to promote your stuff , I'll follow . Thank you .","['promote', 'stuff']"
Have #PR pros noticed this like #HR pros have ? RT @MarkRaganCEO : Is HR morphing into PR ? Read and comment : http://bit.ly/d7JzBU,"['pros', '@MarkRaganCEO', ':', 'morphing']"
@DeeNeeCole yeah I was wondering if after they banned the indian we got a new one,"['banned', 'indian', 'wondering']"
Looking for new lover send interest's to DM lol,"['new', 'Looking', ""interest's"", 'lover']"
I don't get it can people not smell themselves,"['smell', 'people']"
@Jveal2_Smoove11 They tryna close all the black HS's in Charlotte,"['Charlotte', ""HS's"", 'tryna', 'black', 'close']"
@We_luv_thisGuY was guud shitty ass,"['ass', 'guud', 'shitty']"
@RachelMrsP All the more reason to move to CA ! Humidity is virtually nonexistent !,"['@RachelMrsP', 'reason', 'move', 'Humidity', 'nonexistent']"
@bieberispimpin hey :D please read this for me ! http://twitition.com/tiexm/ i really wanna meet @justinbieber in Montreal ! <3,"['@justinbieber', 'read', 'please', 'Montreal', 'wanna']"
RT @TFLN : ( 516 ): There are going to be so many Snookis this Halloween that I might dress as the guy that hit her and punch them all in t ...,"['Snookis', 'dress', 'Halloween']"
@Seoul_B0izz I do now . I play @MeekMill hard in nyc,"['play', '@MeekMill', 'nyc', 'hard']"
@JoshMiami I'm off Thursday . Is that good for you ?,"['Thursday', 'good', '@JoshMiami']"
Y do I procastinate sooo much -__- still sitting here doing this damn homework,['procastinate']
#baseball Bengie Molina considers retirement after World Series http://ow.ly/19FpN9,"['Series', 'Molina', '#baseball', 'Bengie', 'retirement']"
RT @JewelTheJewel : I'm currently in love with Bruno Mars ... <3,"['love', 'Bruno', 'Mars']"
Motorola Droid OEM Window Mount â Only for the First Generation Motorola Droid : Product DescriptionThe Motorola DR ... http://bit.ly/becZWl,"['Window', 'Generation', 'Mount', 'Motorola', '...', 'Droid']"
@FelluzADOREmeeh miss yhuuuu !,['miss']
PSP .... PHONE ... OHMYGOODLORD TECHNOLOGY WHY ARE YOU SO GREAT . its also an Ericsson which means @chaosalchemist will just HAVE to buy it . ; 3,"['3', 'buy', 'to', 'it', 'Ericsson']"
RT @KameelakaCookie : @RickeySmiley just told @BarackObama to get @FEofficial !!! Awesome !,"['told', 'get', 'Awesome', '@BarackObama']"
"I'm at Five Below ( 640 West Dekalb Pk ., Ste . 2221 , King of Prussia Mall , King of Prussia ) . http://4sq.com/bDjKc7","['King', 'Prussia']"
RT @StephenMarley1 : Procrastination is the thief of time .... Lions Den up and running ... ROAR !!!,"['Procrastination', 'thief', 'Lions', 'time']"
"@HATheJokerHAHA @CityDetective @MILFCatwoman (( alright , alright . Take away my fun * pouts *))","['@CityDetective', '@MILFCatwoman', 'pouts', 'fun']"
Bored at work . Looking like another 8 hour day . Talk to me,"['Bored', 'hour', 'work', 'Talk', 'day']"
Traffic is about to start looking real nasty on this damn freeway,"['freeway', 'Traffic', 'nasty']"
"@AlyssaReid Alyssaaaa , are you going to see T-Swift November 4 ??!! :D if so , I see you there ! :)","['T-Swift', '@AlyssaReid']"
"They proli like that shit is dumb , but im distraught over this shit .","['distraught', 'proli', 'shit', 'dumb']"
@EmilyOptimism I've never seen you name-drop before . I guess it's a pretty intense situation .,"['@EmilyOptimism', 'pretty', 'name-drop', 'situation', 'intense']"
"@moneydesignz because , sad to say , that isnt his team anymore","['@moneydesignz', 'sad', 'say', 'team']"
"Uhm ?? >> "" this also means more lettters in words and overexcsesive puncutatoin . Yo're welcome . <333 "" << Was I speaking English ?","['English', 'speaking', 'lettters', 'words', 'overexcsesive', 'puncutatoin', 'welcome']"
"@andreas_jr LOL , actually you're the only one who tweets regularly ! keep up the good work . I was talking about some "" other "" people ! :D","['work', 'tweets', 'good', 'people', 'who']"
PAPERCRAFTING IS AWESOME !!!!!!,['!!!!!!']
@FrequentKushUps lol damn now the script has flipped . i was just calling you 1 when i was gonna go and you wanted to move to ohio lol,"['flipped', 'move', 'wanted', 'ohio', 'script']"
RT @MeAtSchool : Saturday ............ please come faster ! - @Voodoosuxx #MeAtSchool,"['faster', 'please', 'Saturday']"
okay peanut mommyy's ready to not be pregnant anymore . my body is hurting .,"['hurting', 'peanut', 'pregnant']"
"#nowplaying - "" whip appeal "" by babyface","['babyface', 'appeal', 'whip']"
If you haven seen @LepBogusBoys â âTrading Placesâ [ Video ] then your missing out on some dope shit !! http://bit.ly/aHwaeY,"['shit', '@LepBogusBoys', 'Placesâ\x80\x9d', 'missing', 'dope']"
My book trailer - WORST SINGING EVER ! YAY ! : http://t.co/cNxVMr3,"['trailer', 'book', ':']"
@HipHopBillboard Ok thank you !! :) I will check it outâ¥,"['@HipHopBillboard', 'check']"
when is butt pride ? cause i got a big ol trunk with junk it it,"['big', 'pride', 'junk', 'trunk', 'butt', 'ol']"
yay dad got me starbucks ! : P he knows me so well ^_^,"['starbucks', 'dad', 'well', 'knows']"
"RT @JohnCholish : @tobyistaz Thanks Toby , someone posted a recap link here http://bit.ly/auODyy , but I made it out injury free and feel g ...","['link', 'recap', 'injury', 'free']"
Hal Sparks tonight @comedyjuice !! For tickets http://www.laughstub.com/buyTicket.cfm?showTimingID=41616 and enter the promo code JUICE !,"['promo', 'tonight', 'code']"
RT @iceaxe5 : #cholera #haiti ... And how many lives ( and family providers ) would have been saved with faster warning & response .,"['faster', '#haiti', 'lives', 'saved', 'response', '#cholera', 'warning']"
What #exhibitors are currently least satisfied with in their trade show display http://ow.ly/30d3P #exhbiting #tradeshow #eventprofs #b2b,"['trade', 'satisfied', 'display', 'show', '#exhibitors', '#exhbiting']"
RT @andreaprasow : Khadr's time in GTMO used against him ? http://bit.ly/aXXzbk,"['against', 'time', 'him', ""Khadr's""]"
"i heart @fatbellybella's true music that inspires me to intake my beauty , roots , and willingness to take on anything .","['music', 'beauty', 'true', 'roots', 'intake']"
@AuroraBert what's going on ? :( I love you ! <3,['love']
@JordansSexiMofo hey,"['@JordansSexiMofo', 'hey']"
@sureside I KNOW BUT IT'S LONG . It feels like math class .,"['feels', 'like', 'math', 'class']"
@motoridersd * fingers crossed *,"['fingers', 'crossed']"
"If you can see only one Darfur documentary this year , I recommend The Devil Came on Horseback . http://3.ly/udhv","['Devil', 'Horseback', 'Darfur', 'documentary']"
i thought of you 2day & realized i still loved you & i said Even if i fall in love again with someone new it could never be the way i loved you :(,"['love', 'loved', 'fall', 'realized']"
Microwaved Grilled Cheese / The Getto Grilled Cheese Sandwhich / They're Made With Real Cheese #haiku #mooku,"['Grilled', 'Real', 'Sandwhich', 'Cheese', 'Microwaved']"
RT @AdrieSubono : RT @TomCruise : Our hearts go out to the people of Merapi & Jakarta Indonesia http://ping.fm/qnDfC,"['hearts', 'Merapi', 'people', 'Indonesia']"
I am how much lol what kind lol RT @YuCantBhollow pod touch for sale ! letme know if you looking for one,"['sale', 'pod', 'touch', 'looking']"
90s pop music suuuuuuucks .,"['pop', 'music', '90s']"
hipster hitler : http://hipsterhitler.com/2010/08/juice/ .... funny or too far ?,"['hitler', 'hipster', 'funny']"
"remember ! if your in htown or visiting this weekend , we are headed to the drag show @ 2020 ! join us !","['visiting', 'htown', 'show', 'drag', 'headed']"
#nowwatching IP MAN ( why ),"['#nowwatching', ')']"
@Maxtson Dig it !,"['@Maxtson', 'Dig']"
"This "" Christian "" "" chapel "" ignores Matthew's Gospel : Pathetic Muslim preaches at Oxford college chapel ( From Oxford Mail ) http://goo.gl/nucv","['college', 'Gospel', ""Matthew's"", 'Christian', 'Pathetic', 'chapel', 'Muslim']"
Don't call it a comeback 31 for @KingJames good game,"['game', '@KingJames', 'good', 'comeback', '31']"
"Haha the lady in the library just said "" i love your last name "" I always wonder why she always called me by it","['love', 'library', 'last', 'lady', 'name', 'wonder']"
nowFOLLOWiNG @youngstunna336 letme give him a quick s\o !!! Ladies follow him he's #teamfollowback hey chris !!!,"['letme', 'chris', '#teamfollowback', 'follow', '@youngstunna336', 'Ladies']"
Audio : âº Lupe Fiasco - The show goes on âº âº 1st SingleâOff âLasersâsâ Album http://tumblr.com/xlnngu9sg,"['goes', 'show', 'Fiasco', 'Album', 'Lupe']"
I remember having hand calluses when I was little . They hurt . So I stopped climbing monkey bars .,"['stopped', 'monkey', 'bars', 'hurt', 'hand', 'calluses']"
"Man , Heat need Tahj on the court .","['Heat', 'need', 'Tahj', 'court']"
@phillyfilmgurl awesome can't wait to hear about it !,"['awesome', 'wait', 'hear']"
The Heat have used up all they time outs in the first-half .,"['outs', 'Heat', 'first-half', 'time', 'used']"
"RT @Victorian4ED : #Quote of the day : "" Fear is just as contagious as courage . Your choice . ""","['Fear', 'contagious', 'choice', '#Quote', 'courage']"
@jethrova perhaps,['perhaps']
@nyomibanxxx Good morning sexy one !,"['sexy', 'Good', 'morning']"
@rivaaaaa_ why not ?!,['not']
@DemiCaughtMe :D,"['@DemiCaughtMe', ':D']"
@LauraKMM @ChanealDenise Yes ! DM an email address to send the link to !,"['!', 'address', 'link', 'send', 'email']"
Win or lose if this doesn't prove how good miami COULD b on any given night then ya'll just not keeping it real,"['miami', 'prove', 'lose', 'night', 'real', 'Win', 'good']"
"RT @kaykay_dadon : @sweetlifeofmeme hey my â¥ | omg , i just tweeted you .","['tweeted', '@sweetlifeofmeme']"
@Kal_me_Kel Yeah you right lol burn that picture please . thank you lol,"['burn', 'right', 'picture']"
KoryBaker262626 : KoryBaker262626 : Kory Baker KoryBaker262626 : Kory Baker KoryBaker262626â¦ http://goo.gl/fb/yMiwT,"['http://goo.gl/fb/yMiwT', 'Baker', 'Kory', 'KoryBaker262626']"
RT @mombreezy : CHRIS BROWN FANS U GUYS ARE THE BEST !!!! I SEE ALL KINDS OF AMAZING THINGS HAPPENING WITH YOUR HEARTS ALL OVER IT !!!,['!!!']
Barbuzzo .... nomnomnom . Seafood pansit-esque dish with chorizo will have me craving,"['craving', 'chorizo', 'Barbuzzo', 'Seafood']"
Photo : http://tumblr.com/xeinfgrpl,"['Photo', ':']"
OH : RT @BombdiggyTee 9:20 PM and she's waking up from a nap .... Smh I need a new sitter ... A strict one ! http://pl ... http://bit.ly/9mNvmC,"['new', 'need', 'waking', 'sitter', '@BombdiggyTee', 'nap']"
RT @paulpierce34 One down 81 to go good start C's,"['start', 'good']"
RT @ozomatli : @caliretheory killing Hot for Teacher http://plixi.com/p/53123119,"['@caliretheory', 'Teacher', 'killing', 'Hot']"
Homework time ! îîî,"['time', 'Homework']"
@MommasDesire there goes my sister âº,"['@MommasDesire', 'sister']"
I know you can't bring every one you meet home,"['meet', 'bring', 'home']"
"RT @andrewbaron Comcast CEO : iPad , tablets give us ability to ' start from scratch ' on TV interface http://zd.net/dCd2PH","['start', 'Comcast', 'iPad', 'scratch', 'to', 'interface', 'tablets']"
@celesteanguiano its still early . here its 9:40 pm .,"['9:40', 'early']"
very relaxxxingg walk home today ..,"['today', 'relaxxxingg', 'walk', 'home']"
"RT @nanat_001 : Please pray , unite and learn from what has happened in Indonesia . My prayers go to the survivors and the loved ones they lost","['loved', 'survivors', 'learn', 'happened', 'pray', 'Indonesia', 'Please']"
@SigmaChiPeepers what's new ? Lol,"['new', '@SigmaChiPeepers']"
I want Brazilian food,"['Brazilian', 'food']"
at step practice ; you know ' (:,"['practice', 'step']"
RT @K0VERGIRL : That has to kill your self esteem . You can't even afford a barn . #16andpregnant,"['esteem', 'afford', 'barn', 'kill', '#16andpregnant']"
#championLife RT @rodimusprime : Lakers game won't start until they get those rings right ? See you at 10:45,"['game', 'rings', 'Lakers', 'right']"
#badcombination any bitch born in the 9o's & me,"['born', ""9o's"", '#badcombination']"
"James Cameron confirms next projects will be PÌ¶oÌ¶cÌ¶aÌ¶hÌ¶oÌ¶nÌ¶tÌ¶aÌ¶sÌ¶ AVATAR 2+3 , with release dates of December 2014 ... http://fb.me/upvYm1me","['next', 'projects', 'James', '2014', 'confirms', 'dates', '2+3', 'Cameron']"
Photo : http://tumblr.com/xginge597,"['Photo', ':']"
@MsAnneK @jsleepr Me Three ! @TheBirchBar,[]
@Uncrownd_Prince hell yeah,"['@Uncrownd_Prince', 'yeah', 'hell']"
"You can't find a better deal on Nintendo DS Than in our eBay store , where buyer & seller meet . Read here . http://bit.ly/87dkms","['deal', 'Nintendo', 'eBay', 'store', '.']"
@ChinaDollRissa Cuz I can and where you been Biden at ?,['Biden']
Although you may feel more comfortable now if there is less fo ... More for Taurus http://twittascope.com/?sign=2,"['comfortable', 'feel', 'Taurus']"
Chicagoan early voters in Uptown even get brownies and entertainment while waiting for a dozen people to do 15 page ballots .,"['waiting', 'voters', 'brownies', 'entertainment', 'dozen', 'people', 'Chicagoan']"
@Stepto same here : { I think you have to ask them about it,['ask']
#howcome condoms smell so bad !!!!!!,"['condoms', 'bad', 'smell']"
We Talk âMegamindâ with Will and Tina ! http://ow.ly/30v2Z,"['and', 'Tina']"
Welcome to our twitter page ! Here we will update you with our weekly specials and monthly giveaways !,"['twitter', 'specials', 'monthly', 'update', 'Welcome', 'weekly', 'giveaways']"
"hello @brandon_lilhero , I miss you , I love you ! â¥ #4","['love', 'miss']"
oh yeah ! goodmorning,['goodmorning']
Democrats exit rally as Clinton drones - Disgusted - Staying Home ? http://ping.fm/D0Ku0,"['Democrats', 'Disgusted', 'drones', 'Clinton', 'Home', 'rally', 'Staying']"
Lauryn Hill has some powerful words . Sheesh !!,"['Hill', 'powerful', 'words', 'Lauryn']"
This yearâs almond crop is a great one . And the crop is being shipped fresh to youâ¦Now !,"['shipped', 'almond', 'fresh', 'great', 'yearâ\x80\x99s', 'crop']"
I favorited a YouTube video -- Christina Aguilera - Save Me From Myself [ Official Video ] http://youtu.be/HYxmS4UNrWY?a,"['Save', 'video', 'Aguilera', 'Christina', 'YouTube', 'favorited']"
RT @ACEoutdaMO #imsoMoCity .... RT @QDaDon : Freestylin the whole Mo City Don Freestyle with Ro ...,"['Freestylin', 'City']"
14:14,['14:14']
Bob and Larry are my new best friends at work ! http://twitpic.com/31b0ax,"['Bob', 'work', 'Larry', 'friends']"
@MircndaKerr oh nasty pervert lol,"['@MircndaKerr', 'nasty']"
Goodmorning :),['Goodmorning']
@jncoward the bBr aliases don't add a space,"['add', 'aliases', 'space']"
RT @jkchampion : The Red Bandana : An Argument for Walking - TribLocal http://bit.ly/aGPvOi,"['Red', 'Bandana', 'Argument']"
"RT @DaEnviedQtNae : Talk shit about someone else situation , but yours is worse than theres #whodoesthat","['shit', 'Talk', 'worse', 'situation']"
Things that should be illegal : wearing Ed Hardy to the Apple store . #gtfo,"['Apple', 'Hardy', 'store']"
Cheer for the toronto raptors . #WhoDoesThat,"['raptors', 'toronto', 'Cheer']"
Falling asleep with this caprisun in my mouth #hurt,"['mouth', 'caprisun', 'Falling', 'asleep']"
Gradpics Today <3 !!,"['Gradpics', 'Today']"
It's Been Coldd :/ iGuess It's Better Than Beingg Hot Tho . Where Do Yuhh Live At ? @iKnow_YouWantMe,"['Coldd', 'Than', 'Beingg', 'Hot']"
I LOVE MY CELTICS !!!,['!!!']
Celtics 1-0 Heat 0-1 now that is how you start off the season :),"['Heat', '1-0', '0-1', 'start', 'season', 'Celtics']"
"So I told @ela_sr I was gonna tweet from my gate , this is my tweet , there's some cute guys in here . Hollaaaaa","['guys', 'tweet', 'cute']"
@miox4u noo ... Sostar !!!!,['Sostar']
@HollaAtBeanZ lol you good just want to give credit where credit is due whensending to radio or television cats needs their royalties no mean !,"['give', 'television', 'royalties', 'credit', 'good', 'radio']"
"If you're happy and you know it , SUCK MY DICK .","['happy', 'it', '.']"
RT @PrettiYungTing : Lately I've been going to bed and waking up with one thing on my mind,"['bed', 'mind', '@PrettiYungTing', 'waking', 'thing']"
I don't see how a pumpkin patch can be more sincere than this one,"['patch', 'sincere', 'pumpkin']"
RT @hotjacques : Chicago Jacques !!!,"['Chicago', 'Jacques']"
RT @bianca7022 : #howcome everything that looks good on the outside is usually SHIT inside !?,"['that', 'looks', 'good']"
Having a minor panic attack . Hoping that my computer sorts itself out before tonight !,"['tonight', 'computer', 'Hoping', 'attack', 'sorts', 'panic']"
I bought it in August brand new . The screen was fine yesterday and it wasn't in water @androidandme,"['yesterday', 'new', 'bought', 'screen', 'water', 'brand']"
"@Melinda559 ha , well not really ! I keep thinking it will dry up , but then I get soaked when I walk outside !!","['@Melinda559', 'soaked', 'dry', 'thinking', 'walk', 'really']"
I fucks with the charms blood #dontJudgeMe lol http://plixi.com/p/53238106,"['fucks', 'charms', 'blood']"
I taught my brother what herpes is cause one of my names for a game I play is mouthherpes . xDD,"['play', 'game', 'names', 'taught', 'herpes', 'mouthherpes', 'brother']"
Well looks like I'm going to have to take trip to ATL to see @MissLondon2U,"['take', 'looks', 'trip', 'to']"
@Piinky_Bby nothing much ... how you doing,[]
"@timhaines I don't see why a consumer should care about how much effort went into a product , they pay for what they get out of it .","['@timhaines', 'effort', 'consumer', 'care']"
Tanger Outlet Centers Announces Expanded Technology Advances and Social Media ... - MarketWatch ( press release ) http://sns.ly/oIV55,"['Social', 'Advances', 'Centers', 'Tanger', 'Technology', 'MarketWatch', 'Media', 'Outlet', 'Expanded']"
#HowCome every NFL player does the Dougie,"['the', 'Dougie', 'player']"
Glee is doing Rocky Horror Picture Show starting now !! Super excited !!,"['Rocky', 'Glee', 'Horror', 'excited', 'Picture', 'Show']"
@MiaRaven Well my hair is Auburn too ... one of the reason I loved my ex was is very pretty orange car .,"['orange', 'reason', 'hair', 'pretty', 'ex', 'loved', 'car', 'Auburn']"
The whold fucking 300 wing smells like cinnamon bunzzzz . Thanks culinary arts . High five .,"['cinnamon', 'smells', 'bunzzzz', 'whold', 'fucking', '300', 'culinary', 'wing', 'arts']"
"Options and : mom , special someone , brother/sister , dad , grandparent , or best friend","['dad', 'grandparent', 'friend', 'mom', 'best']"
@Fucking_Bear most annoying song ever .,"['song', '@Fucking_Bear', 'annoying']"
#TeamCeltics . Lakers we coming for you .,"['#TeamCeltics', 'Lakers', 'coming']"
"@BelletheQUEEN eh , idk ... I think I could do it , but to actually GET there , you hafta be a groupie .. unless leBron walks through my front door","['walks', 'door', 'leBron', 'front']"
Say Anything with boyfriend . :)),"['boyfriend', 'Say']"
"I hate how I am sometimes , it really sucks and I over think .","['sucks', 'hate']"
Self control application again . Geniusness .,"['Geniusness', 'application', 'control']"
RT @ToneBlue_MADE : I rather watch water boil ......,"['watch', 'water', 'boil']"
@OsoSpoety -__- BOOF !,"['!', '@OsoSpoety']"
Texas Rangers are in the World Series ! Go Rangers !!!!!!!!! http://fb.me/D2LsXBJx,"['Series', 'Texas', 'Rangers']"
Sure wish I could ride to my meeting tomorrow dang tire,"['tomorrow', 'dang', 'meeting', 'ride', 'tire']"
In one of the worst moods ever .,['moods']
check out Kylie Minogue North American Tour 2011 http://t.co/0RbKfcH via @kylieminogue,"['Kylie', 'Minogue', 'American', '2011', 'North', 'Tour']"
RT @vanessarae1 : JOHN YOU STILL GOT IT BUDDY HOLY CRAAAAAAAAAAAAAP #GLEE,"['HOLY', '#GLEE', '@vanessarae1']"
@mercedesjay06 of course she can come,"['course', '@mercedesjay06']"
@Rockafellaz What are your plans for Halloween ?? I still haven't decided .. :-/,"['decided', 'plans', 'Halloween']"
RT @iDAYMION : It's humid as hell out here,"['humid', 'hell']"
Uh-oh ! RT @Creativityflow : Time to trim the twitter following tree !,"['twitter', 'trim', 'tree', 'Time']"
Ugh i need a new phone > : I ay !,"['new', 'phone', 'need']"
"#Photoshop Docs : Remove Creative Suite 5 and CS5 point products | Windows , Mac OS : The Adobe Applicati ... http://bit.ly/ckKONZ #photography","['CS5', 'Windows', 'Remove', 'Adobe', 'Applicati', 'Mac', 'products', 'Suite', 'Creative', '#Photoshop', ':']"
4 points .... 17 assists !!!! #Rondo,"['assists', '#Rondo', 'points']"
RT @D_O_P_E : if a Gay dude drinking ' Kool-Aid ... socks another Gay dude drinking ' Kool-Aid ... is that Fruit Punch ? < -____-,"['Punch', 'drinking', 'Fruit', 'socks', 'dude', 'Kool-Aid', 'Gay']"
@TheDiLLon1 awesome ... I'm still working on the website,"['website', 'working']"
@LogikalDeuce LMAO .. aye young Jedi be smooth hahaha,"['hahaha', 'young', 'smooth']"
RT @TupacQuote : The Only Thing That Comes to A Sleeping Man is Dreams ..,"['Sleeping', 'Man', 'Thing', 'Dreams']"
Just got done at the post office .... So ... many ... cookies ...,"['post', 'office', 'cookies']"
Tonight's show can be streamed here over at @phishtube http://fb.me/EkXaWwwU,"['streamed', ""Tonight's"", '@phishtube', 'show']"
Fwd : Crvena Zvezda vs Borac Cacak Prediction In Serbian Lav Cup Â« Hollywood Picker - ... http://ff.im/sIROb,"['Borac', 'Hollywood', 'Cacak', 'Crvena', 'Prediction', 'Serbian', 'Picker', 'Zvezda']"
Cousin probably mad i woke her up ! SORRY !,"['mad', 'her', 'woke', 'Cousin']"
"Guys try do a geordie accent , ohhhh I hear a door open has Harry finisehed on the toilet now :) ( @tommcfly live on http://twitcam.com/2iy53 )","['door', 'Harry', 'finisehed', 'accent', 'toilet', 'geordie', 'open']"
RT @_twinklyToes What was that dance Nicki just did I was cracking up,"['Nicki', 'dance', 'cracking']"
"@RinaRo lmaoo ohhh yeah he the one that came to the car gbr ! and she like I'm rena with the "" e ""","['rena', 'car', 'gbr']"
@Chief_Inspector I got some inking done on him this morning . Not long now .,"['inking', '@Chief_Inspector']"
o_o lol RT @ImKASEBeech I Herd You Was Good With Themm Softt Lips,"['Lips', 'Good', 'Softt']"
Serious RT @FadFixation : Lmao ! That's sad ... RT @GiftedGentleman : Id be a virgin RT @MsTasia2U : #WhatIf men got pregnant instead of women ?,"['virgin', 'men', 'sad', 'pregnant', 'women']"
Want To Make $200 Per Day ? http://bit.ly/Home_Work ... internet marketing seminars,"['marketing', 'seminars', 'Make', 'Day', 'internet', '$200']"
RT @MsGlitterazzi : Check out my new blog :) Candy Corn Eyes http://t.co/o4prRrG,"['new', 'Eyes', 'Candy', 'Corn', 'blog']"
@altgeldshrugged THANK YOU !,[]
"in town , dropped off photos , now having lunch !","['lunch', 'town', 'dropped', 'photos']"
@MS_OUTTA_ORDA lol it wasnt blood but thanks .,"['thanks', 'blood']"
Low blow RT @j0vithibbs : @jamesmayberry cody Billiot ? I need to go follow him,"['@jamesmayberry', 'Billiot', 'blow', 'follow', 'cody']"
"RT @bitterwedphotog : Coordinatard , walking behind the couple during the grand entrance staring at your phone looks fucking magical in picture ...","['magical', 'couple', 'phone', 'Coordinatard', 'staring', '@bitterwedphotog', 'grand', 'entrance']"
We Built This City - Jefferson Starship #nowplaying,"['Built', 'Jefferson', 'Starship', 'City']"
"Just watched the Jersey Shore episode of Southpark . Really don't like South park , but that was hilarious !!!!!!!","['watched', 'hilarious', 'South', 'episode', 'Jersey', 'Southpark', 'park', 'Shore']"
UK net economy ' worth billions ' : A study into how much the internet contributes to the UK economy says it is a lar ... http://bbc.in/9pS52c,"['a', 'study', 'economy', 'net', 'internet', 'contributes', 'worth']"
Another timeout by teenager in a suit . The Miami Heat HAVE A LOT OF WORK TO DO .,"['Heat', 'suit', 'timeout', '.', 'teenager', 'Miami']"
reading harry potter in bed ! waiting for the new south park to come on,"['new', 'waiting', 'south', 'harry', 'reading', 'potter', 'park']"
Not too bad for missing two labs before that !,"['labs', 'bad', 'missing']"
"Heading to Rock and Rave but can the bus driver find it ? @Rock -n-Rave , check it out '","['bus', 'Heading', 'Rock', 'driver', 'Rave']"
Did a little cleaning Around the house . Took a nice HOT shower Now about to chill on here for about 15/30 minutes who knows,"['cleaning', 'shower', 'chill', 'house', 'who']"
THE HEAT WON'T BE READY ITIL JANUARY BUT WE WILL,['WILL']
Thompson Says PayPal's Growth Outside U.S. Is `Enormous ' : Video : Oct . 27 ( Bloomberg ) -- Scott ... http://bit.ly/cWkm3U http://bit.ly/82hPkw,"['Growth', ""PayPal's"", '`Enormous', 'Thompson', '...']"
@Harmalicious but it's healthy because it has spinach !! ;),"['spinach', 'healthy', '@Harmalicious']"
@sumayalina wow hahaha so classy of him ... and they said chivalry is dead . Lmao,"['chivalry', 'dead', 'classy']"
O_o,['O_o']
that was supposed to say * just,"['supposed', 'say']"
"RT @HOWbrand : Job Of The Day : Senior Creative Director GrubHub , Chicago GrubHub is looking for a Senior Creative Director to lea ... http ...","['Creative', 'Senior', 'Chicago', 'Director', 'GrubHub', 'Job']"
@biggstep lol I am innocent !,"['@biggstep', 'innocent']"
GM .. @manique79,"['..', '@manique79']"
it's pretty funny though,"['pretty', 'funny']"
"@TheCodySimpson : you and my life , my everything .. follow me please !","['@TheCodySimpson', 'follow', 'life']"
Wheee !! (@ California Screamin ' ) http://4sq.com/647xJy,"['California', 'Screamin', 'Wheee']"
